"Simulation_ID","Scenario","Model_Name","RMSE","NRMSE","MAPE","R_Squared","CPU_Time_sec","Nugget_Used"
5,"Train with 3 Stages","SAL-GP",8.95886315088391,0.112943287779435,7.95197249746469,0.69441415690208,3.63999999999942,1e-06
5,"Train with 4 Stages","aLadder",35.0345581754986,0.441676373396808,36.573333840218,-3.67326829986955,8.13999999999942,1e-06
5,"Train with 4 Stages","mLadder-Ordinal",19.3995403146826,0.244567622883466,17.1918516617395,-0.432881593060981,6.48000000000047,1e-06
5,"Train with 4 Stages","mLadder-Nominal",23.985918527248,0.302387529896556,20.8472308949911,-1.19048424458423,6.35999999999967,1e-06
5,"Train with 4 Stages","SAL-GP",8.83100365789547,0.111331378849841,8.50566115364077,0.703074460159527,8.73999999999978,1e-06
5,"Train with 5 Stages","aLadder",32.3904125877257,0.408341954618339,33.8313826876867,-2.99448123744222,14.75,1e-06
5,"Train with 5 Stages","mLadder-Ordinal",38.0264047319445,0.479394215596825,31.2072590827111,-4.50551509825988,10.3099999999995,1e-06
5,"Train with 5 Stages","mLadder-Nominal",21.9508929145635,0.276732211856647,19.4925344043129,-0.834559524836624,10.3800000000001,1e-06
5,"Train with 5 Stages","SAL-GP",10.2563438301673,0.129300467399274,8.97037341024169,0.599490733661812,17.9399999999996,1e-06
6,"Train with 3 Stages","aLadder",12.5293879943276,0.208008439427668,11.4294197745181,0.522006478929615,4.03999999999996,1e-06
6,"Train with 3 Stages","mLadder-Ordinal",15.6437127088145,0.259711349739388,13.6908685171528,0.254853000244951,3.42000000000007,1e-06
6,"Train with 3 Stages","mLadder-Nominal",13.0975080462618,0.217440166297641,11.5042600178804,0.47767640873652,3.25,1e-06
6,"Train with 3 Stages","SAL-GP",10.2497086551094,0.170162014529584,9.1225108020602,0.680121290298286,3.68000000000029,1e-06
6,"Train with 4 Stages","aLadder",23.2533586096887,0.386043982199537,23.7599208531045,-0.646393611924627,8.38000000000011,1e-06
6,"Train with 4 Stages","mLadder-Ordinal",18.2435680163696,0.302873222091582,16.289537549756,-0.0134022264816183,6.17000000000007,1e-06
6,"Train with 4 Stages","mLadder-Nominal",17.0289949021065,0.282709311597066,15.3191542839957,0.117041432975093,6.02999999999975,1e-06
6,"Train with 4 Stages","SAL-GP",10.9264869790463,0.181397647352539,10.7713276490329,0.636484110524955,9.10999999999967,1e-06
6,"Train with 5 Stages","aLadder",18.1850828755081,0.301902272601804,15.0167313598204,-0.00691512156636565,14.8999999999996,1e-06
6,"Train with 5 Stages","mLadder-Ordinal",18.2670884623065,0.303263700162513,17.0344259978678,-0.0160169603188449,11.2199999999993,1e-06
6,"Train with 5 Stages","mLadder-Nominal",20.9573526329341,0.347926508276824,19.1300768333581,-0.33731937212719,10.1800000000003,1e-06
6,"Train with 5 Stages","SAL-GP",9.44522434485921,0.156806252381031,8.30031841314887,0.728364298449161,18.3000000000002,1e-06
7,"Train with 3 Stages","aLadder",9.56440040497928,0.143489009233507,8.91546461867371,0.568120013901551,4.10999999999967,1e-06
7,"Train with 3 Stages","mLadder-Ordinal",14.9360732238431,0.224077020825332,13.9955660358258,-0.0532232763980687,3.31999999999971,1e-06
7,"Train with 3 Stages","mLadder-Nominal",11.9877578345975,0.179845199048976,11.43960364221,0.321541164379413,3.15999999999985,1e-06
7,"Train with 3 Stages","SAL-GP",8.52316351330653,0.127867951599228,7.92443964995975,0.657035458881009,3.70000000000073,1e-06
7,"Train with 4 Stages","aLadder",10.4338761802816,0.156533237022811,10.0564228640853,0.48602861858714,8.35000000000036,1e-06
7,"Train with 4 Stages","mLadder-Ordinal",16.7822499154777,0.251774111404552,13.129257472691,-0.32968248679382,6.09999999999945,1e-06
7,"Train with 4 Stages","mLadder-Nominal",15.8077703609438,0.237154574384168,13.0089517789445,-0.179746824379561,6,1e-06
7,"Train with 4 Stages","SAL-GP",9.96095278733686,0.149438248709518,9.03718566728278,0.531564992522546,8.92000000000007,1e-06
7,"Train with 5 Stages","aLadder",21.3622806527832,0.32048558780958,21.2276202522159,-1.1544817181752,14.8999999999996,1e-06
7,"Train with 5 Stages","mLadder-Ordinal",42.1514277148597,0.632372793325783,34.6529846271665,-7.38826532298659,10.6400000000003,1e-06
7,"Train with 5 Stages","mLadder-Nominal",32.0247830753095,0.48044876833072,31.0247797633473,-3.84194635754865,9.96000000000004,1e-06
7,"Train with 5 Stages","SAL-GP",10.1919372570224,0.152903571291188,9.28227985954012,0.509588028527054,17.1300000000001,1e-06
8,"Train with 3 Stages","aLadder",8.19684110372246,0.116798201538978,7.58139881572679,0.780796245945924,4,1e-06
8,"Train with 3 Stages","mLadder-Ordinal",15.818044140024,0.225394037049218,15.2062130583351,0.183679841867533,3.14000000000033,1e-06
8,"Train with 3 Stages","mLadder-Nominal",14.5210562457455,0.206913033019414,13.7225984450845,0.312058720043561,3.11000000000058,1e-06
8,"Train with 3 Stages","SAL-GP",5.76074368246724,0.0820858295439739,5.03492063570185,0.891729022101247,3.60999999999967,1e-06
8,"Train with 4 Stages","aLadder",12.4790125234978,0.177815600093189,10.8402649474779,0.491939541305095,8.21000000000004,1e-06
8,"Train with 4 Stages","mLadder-Ordinal",17.4973097495322,0.249322182125464,15.6311641975712,0.00115634537740672,6.02999999999975,1e-06
8,"Train with 4 Stages","mLadder-Nominal",19.09116279864,0.272033268908478,18.2295448189716,-0.189103663167391,5.89000000000033,1e-06
8,"Train with 4 Stages","SAL-GP",10.4461142198295,0.148848481812431,9.74229692284491,0.643988116103106,8.61000000000058,1e-06
8,"Train with 5 Stages","aLadder",10.9257252133272,0.155682541515434,9.47574521049332,0.610546597808308,14.4499999999998,1e-06
8,"Train with 5 Stages","mLadder-Ordinal",14.7439438829073,0.210088997374017,14.4815740416937,0.290777845791637,10.9399999999996,1e-06
8,"Train with 5 Stages","mLadder-Nominal",13.6786220746532,0.194909043329547,13.1670878795748,0.389564677149201,10.0900000000001,1e-06
8,"Train with 5 Stages","SAL-GP",6.37891337789218,0.0908942360700858,5.90207228995518,0.867245771156909,17.1500000000005,1e-06
9,"Train with 3 Stages","aLadder",11.1057739577955,0.195895874800804,10.9548668446577,0.468583240020928,3.9399999999996,1e-06
